Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,726,Department_Research & Development,Distance_Xa,1,Life Sciences,4,Male,93,1,2,JobRole_Healthcare Representative,3,Divorced,Income_Trung bình,5k-10k,21143,8,No,17,3,4,2,11,3,3,Tenure_Gắn bó,0,1,6.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_TravelRarely,352,Department_Human Resources,Distance_Gần,1,Medical,4,Male,87,2,1,JobRole_Human Resources,2,Married,Income_Thấp,Upto 5k,15434,1,No,11,3,4,0,1,3,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,459,Department_Research & Development,Distance_Xa,2,Life Sciences,4,Male,73,2,1,JobRole_Research Scientist,4,Single,Income_Thấp,Upto 5k,14753,1,Yes,24,4,2,0,1,3,2,Tenure_Mới,0,1,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,592,Department_Research & Development,Distance_Gần,3,Life Sciences,4,Male,59,3,1,JobRole_Laboratory Technician,1,Single,Income_Thấp,Upto 5k,19384,3,No,14,3,2,0,11,2,3,Tenure_Mới,2,1,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,746,Department_Sales,Distance_Xa,3,Technical Degree,3,Male,45,4,1,JobRole_Sales Representative,1,Single,Income_Thấp,Upto 5k,10642,1,No,17,3,4,0,1,3,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,136,Department_Research & Development,Distance_Gần,3,Life Sciences,1,Male,89,3,2,JobRole_Healthcare Representative,1,Married,Income_Trung bình,5k-10k,6225,0,No,12,3,1,1,6,5,2,Tenure_Gắn bó,3,0,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1092,Department_Research & Development,Distance_Gần,4,Medical,1,Male,36,3,1,JobRole_Research Scientist,4,Married,Income_Trung bình,Upto 5k,26124,9,Yes,14,3,2,3,4,3,4,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1378,Department_Research & Development,Distance_Vừa,2,Other,4,Male,46,2,2,JobRole_Laboratory Technician,2,Married,Income_Trung bình,Upto 5k,23679,4,Yes,13,3,1,1,10,2,3,Tenure_Gắn bó,3,0,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,468,Department_Research & Development,Distance_Xa,4,Medical,4,Female,73,2,1,JobRole_Research Scientist,1,Single,Income_Trung bình,Upto 5k,8489,1,No,14,3,2,0,5,3,1,Tenure_Gắn bó,4,0,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,125,Department_Research & Development,Distance_Gần,2,Medical,4,Male,83,2,1,JobRole_Laboratory Technician,3,Single,Income_Thấp,Upto 5k,16117,1,No,13,3,1,0,10,5,3,Tenure_Lão làng,0,1,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,721,Department_Research & Development,Distance_Gần,2,Medical,3,Female,58,3,2,JobRole_Laboratory Technician,4,Single,Income_Trung bình,Upto 5k,10781,1,No,23,4,4,0,12,2,3,Tenure_Lão làng,8,3,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,852,Department_Research & Development,Distance_Gần,1,Life Sciences,4,Male,55,2,2,JobRole_Laboratory Technician,4,Married,Income_Trung bình,5k-10k,15998,1,Yes,12,3,3,2,10,1,2,Tenure_Lão làng,8,3,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,288,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Male,99,2,2,JobRole_Healthcare Representative,4,Married,Income_Trung bình,Upto 5k,15830,1,No,19,3,1,3,11,3,3,Tenure_Lão làng,10,10,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1334,Department_Sales,Distance_Gần,2,Medical,3,Female,63,2,2,JobRole_Sales Executive,2,Divorced,Income_Trung bình,5k-10k,19760,1,Yes,12,3,2,3,11,4,2,Tenure_Lão làng,8,2,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1312,Department_Research & Development,Distance_Xa,3,Life Sciences,1,Male,96,1,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,22310,1,No,25,4,3,3,10,2,2,Tenure_Lão làng,7,0,9.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1339,Department_Sales,Distance_Gần,3,Life Sciences,2,Female,41,3,3,JobRole_Sales Executive,4,Married,Income_Cao,5k-10k,8053,2,No,12,3,3,1,12,2,3,Tenure_Lão làng,9,7,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,111,Department_Research & Development,Distance_Gần,3,Medical,3,Male,66,3,2,JobRole_Laboratory Technician,1,Divorced,Income_Thấp,Upto 5k,11012,1,No,11,3,3,2,12,4,3,Tenure_Lão làng,9,6,10.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,829,Department_Research & Development,Distance_Gần,1,Life Sciences,3,Male,88,2,3,JobRole_Manufacturing Director,3,Single,Income_Cao,5k-10k,20925,1,No,22,4,3,0,12,2,3,Tenure_Lão làng,8,5,8.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1005,Department_Research & Development,Distance_Gần,3,Technical Degree,4,Female,88,3,1,JobRole_Research Scientist,1,Single,Income_Thấp,Upto 5k,8556,5,Yes,11,3,3,0,8,5,3,Tenure_Gắn bó,2,0,4.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,334,Department_Sales,Distance_Xa,4,Marketing,3,Female,52,2,2,JobRole_Sales Executive,1,Single,Income_Cao,5k-10k,22967,5,No,15,3,3,0,9,5,2,Tenure_Gắn bó,3,0,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1275,Department_Research & Development,Distance_Xa,2,Medical,4,Female,64,3,2,JobRole_Research Scientist,4,Married,Income_Trung bình,5k-10k,11934,1,No,13,3,4,2,11,2,3,Tenure_Lão làng,8,1,9.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,570,Department_Sales,Distance_Gần,3,Marketing,4,Female,30,2,2,JobRole_Sales Executive,3,Divorced,Income_Trung bình,5k-10k,5431,1,No,13,3,3,3,10,2,3,Tenure_Lão làng,9,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,641,Department_Sales,Distance_Xa,2,Technical Degree,4,Female,85,3,2,JobRole_Sales Executive,3,Married,Income_Trung bình,Upto 5k,6069,7,Yes,12,3,2,1,4,2,4,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,202,Department_Sales,Distance_Gần,1,Technical Degree,3,Male,72,3,1,JobRole_Sales Representative,2,Married,Income_Thấp,Upto 5k,17434,1,No,18,3,1,1,1,3,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,464,Department_Research & Development,Distance_Gần,3,Technical Degree,3,Male,40,3,1,JobRole_Research Scientist,4,Single,Income_Thấp,Upto 5k,3427,9,Yes,23,4,3,0,3,4,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1082,Department_Sales,Distance_Vừa,3,Technical Degree,2,Female,83,3,2,JobRole_Sales Executive,3,Single,Income_Cao,5k-10k,19558,0,No,11,3,2,0,6,6,3,Tenure_Gắn bó,4,4,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,317,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Female,43,1,2,JobRole_Manufacturing Director,4,Single,Income_Trung bình,5k-10k,24793,2,No,20,4,3,0,11,2,3,Tenure_Gắn bó,4,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,1400,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Male,53,3,1,JobRole_Laboratory Technician,4,Married,Income_Thấp,Upto 5k,16734,4,No,15,3,3,1,9,3,1,Tenure_Gắn bó,3,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,1398,Department_Sales,Distance_Xa,4,Other,3,Female,69,3,3,JobRole_Sales Executive,1,Married,Income_Cao,5k-10k,2890,0,No,11,3,3,0,10,3,3,Tenure_Lão làng,8,7,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,1116,Department_Research & Development,Distance_Gần,3,Medical,3,Female,49,3,1,JobRole_Laboratory Technician,4,Single,Income_Thấp,Upto 5k,7181,0,No,14,3,3,0,12,2,2,Tenure_Lão làng,7,6,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,413,Department_Sales,Distance_Gần,1,Marketing,4,Male,57,3,1,JobRole_Sales Representative,2,Single,Income_Thấp,Upto 5k,18398,0,No,14,3,1,0,4,3,3,Tenure_Mới,2,1,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,448,Department_Sales,Distance_Vừa,4,Life Sciences,2,Male,74,2,1,JobRole_Sales Representative,1,Married,Income_Thấp,Upto 5k,14470,1,No,18,3,3,1,1,2,4,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,160,Department_Research & Development,Distance_Gần,3,Medical,3,Female,71,3,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,22653,1,No,20,4,3,1,1,2,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,501,Department_Sales,Distance_Xa,5,Marketing,3,Male,99,3,2,JobRole_Sales Executive,4,Divorced,Income_Trung bình,5k-10k,25275,7,No,23,4,4,1,10,2,2,Tenure_Lão làng,7,7,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,921,Department_Research & Development,Distance_Gần,3,Life Sciences,4,Male,38,1,1,JobRole_Laboratory Technician,3,Married,Income_Trung bình,Upto 5k,24375,3,No,21,4,3,2,7,2,3,Tenure_Mới,2,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,946,Department_Research & Development,Distance_Gần,3,Medical,3,Female,52,2,2,JobRole_Manufacturing Director,4,Single,Income_Cao,5k-10k,20234,5,Yes,24,4,2,0,12,4,2,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1012,Department_Research & Development,Distance_Gần,4,Life Sciences,2,Male,75,2,1,JobRole_Research Scientist,4,Divorced,Income_Trung bình,Upto 5k,2373,9,No,12,3,2,1,10,3,2,Tenure_Gắn bó,4,0,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,231,Department_Sales,Distance_Gần,2,Other,3,Male,62,3,3,JobRole_Sales Executive,3,Divorced,Income_Cao,5k-10k,9977,5,No,11,3,1,1,10,2,4,Tenure_Lão làng,4,7,7.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,138,Department_Research & Development,Distance_Xa,3,Life Sciences,1,Female,48,3,1,JobRole_Research Scientist,3,Married,Income_Thấp,Upto 5k,11539,4,Yes,11,3,2,0,7,2,3,Tenure_Gắn bó,2,0,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,153,Department_Research & Development,Distance_Gần,2,Life Sciences,2,Female,73,4,3,JobRole_Research Director,1,Married,Income_Cao,10k-15k,17802,0,Yes,12,3,3,3,9,4,2,Tenure_Lão làng,7,1,7.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,109,Department_Research & Development,Distance_Gần,3,Medical,2,Female,60,3,1,JobRole_Laboratory Technician,2,Single,Income_Thấp,Upto 5k,25725,0,No,17,3,1,0,4,3,3,Tenure_Mới,2,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1176,Department_Research & Development,Distance_Xa,3,Other,3,Male,85,3,2,JobRole_Manufacturing Director,1,Married,Income_Cao,5k-10k,9096,0,No,15,3,3,1,7,1,2,Tenure_Gắn bó,2,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,852,Department_Sales,Distance_Gần,3,Marketing,3,Male,72,2,2,JobRole_Sales Executive,3,Married,Income_Cao,5k-10k,2706,1,No,18,3,1,1,10,3,3,Tenure_Lão làng,3,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1329,Department_Sales,Distance_Xa,4,Life Sciences,3,Male,61,3,2,JobRole_Sales Executive,1,Divorced,Income_Trung bình,Upto 5k,13192,8,No,19,3,3,3,8,3,3,Tenure_Gắn bó,3,0,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,853,Department_Research & Development,Distance_Gần,4,Life Sciences,3,Male,49,3,2,JobRole_Laboratory Technician,3,Divorced,Income_Thấp,Upto 5k,11309,1,No,13,3,1,3,10,4,2,Tenure_Lão làng,7,8,9.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1465,Department_Research & Development,Distance_Gần,3,Medical,4,Male,63,3,1,JobRole_Research Scientist,2,Married,Income_Thấp,Upto 5k,9369,0,Yes,21,4,1,1,12,2,3,Tenure_Lão làng,9,5,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,879,Department_Research & Development,Distance_Gần,2,Medical,3,Female,72,3,2,JobRole_Manufacturing Director,3,Single,Income_Trung bình,Upto 5k,12858,7,Yes,18,3,3,0,10,3,3,Tenure_Lão làng,4,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1138,Department_Research & Development,Distance_Gần,3,Technical Degree,1,Female,48,2,2,JobRole_Laboratory Technician,4,Married,Income_Trung bình,Upto 5k,23631,0,No,12,3,1,1,10,6,3,Tenure_Lão làng,2,6,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,634,Department_Research & Development,Distance_Vừa,4,Medical,2,Female,95,3,3,JobRole_Manager,1,Married,Income_Cao,10k-15k,25927,1,Yes,23,4,4,2,9,2,3,Tenure_Lão làng,1,0,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,855,Department_Sales,Distance_Gần,4,Marketing,4,Female,73,3,2,JobRole_Sales Executive,1,Divorced,Income_Trung bình,Upto 5k,12761,7,No,14,3,2,2,8,3,3,Tenure_Mới,2,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1358,Department_Sales,Distance_Vừa,1,Life Sciences,4,Male,96,3,2,JobRole_Sales Executive,3,Married,Income_Trung bình,5k-10k,2939,8,No,15,3,3,2,4,2,2,Tenure_Mới,1,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,990,Department_Research & Development,Distance_Gần,3,Technical Degree,3,Male,64,3,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,7152,1,No,13,3,2,2,1,2,2,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,330,Department_Human Resources,Distance_Gần,3,Life Sciences,3,Male,46,3,1,JobRole_Human Resources,3,Divorced,Income_Thấp,Upto 5k,15428,0,No,21,4,1,1,6,3,4,Tenure_Gắn bó,3,1,3.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,740,Department_Sales,Distance_Gần,3,Life Sciences,2,Male,64,2,2,JobRole_Sales Executive,1,Married,Income_Cao,5k-10k,5323,1,No,11,3,4,1,10,4,3,Tenure_Lão làng,8,6,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1288,Department_Sales,Distance_Xa,4,Technical Degree,3,Male,33,3,3,JobRole_Sales Executive,2,Married,Income_Cao,5k-10k,17799,3,No,12,3,2,1,9,3,3,Tenure_Gắn bó,2,1,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,241,Department_Research & Development,Distance_Gần,3,Medical,2,Male,48,2,1,JobRole_Research Scientist,2,Married,Income_Thấp,Upto 5k,5348,1,No,12,3,2,1,6,3,2,Tenure_Gắn bó,4,1,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,793,Department_Research & Development,Distance_Vừa,1,Life Sciences,2,Male,33,3,1,JobRole_Research Scientist,4,Married,Income_Thấp,Upto 5k,3811,1,No,12,3,2,1,10,2,2,Tenure_Lão làng,0,0,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1312,Department_Research & Development,Distance_Gần,4,Technical Degree,4,Female,78,2,1,JobRole_Research Scientist,1,Single,Income_Trung bình,Upto 5k,26427,0,No,16,3,4,0,10,2,3,Tenure_Lão làng,7,0,7.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,600,Department_Human Resources,Distance_Gần,3,Human Resources,3,Female,66,2,1,JobRole_Human Resources,4,Divorced,Income_Thấp,Upto 5k,9732,6,No,11,3,3,1,6,0,2,Tenure_Gắn bó,2,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,979,Department_Sales,Distance_Vừa,2,Marketing,3,Male,94,2,3,JobRole_Sales Executive,1,Divorced,Income_Cao,5k-10k,3088,2,No,11,3,1,1,12,2,3,Tenure_Gắn bó,7,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,305,Department_Research & Development,Distance_Vừa,3,Life Sciences,3,Male,58,4,2,JobRole_Healthcare Representative,3,Married,Income_Trung bình,5k-10k,9128,3,No,16,3,3,1,10,3,3,Tenure_Gắn bó,0,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1092,Department_Research & Development,Distance_Gần,3,Medical,1,Female,64,3,3,JobRole_Manufacturing Director,3,Single,Income_Cao,5k-10k,2739,9,No,14,3,2,0,9,3,3,Tenure_Gắn bó,7,0,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,945,Department_Sales,Distance_Gần,3,Medical,2,Male,89,3,1,JobRole_Sales Representative,4,Single,Income_Thấp,Upto 5k,16019,1,No,13,3,3,0,1,3,2,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,911,Department_Research & Development,Distance_Gần,2,Medical,4,Male,76,3,1,JobRole_Laboratory Technician,2,Married,Income_Trung bình,Upto 5k,4077,1,No,13,3,3,0,12,6,2,Tenure_Lão làng,8,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,670,Department_Research & Development,Distance_Xa,1,Life Sciences,1,Male,31,3,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,15170,1,No,17,3,4,1,5,1,2,Tenure_Gắn bó,2,4,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,655,Department_Research & Development,Distance_Gần,4,Life Sciences,4,Male,48,3,2,JobRole_Laboratory Technician,4,Divorced,Income_Trung bình,5k-10k,9528,3,No,22,4,4,1,10,3,2,Tenure_Gắn bó,7,1,7.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,249,Department_Sales,Distance_Gần,4,Life Sciences,2,Male,76,1,2,JobRole_Sales Executive,3,Married,Income_Trung bình,5k-10k,20739,4,Yes,18,3,2,0,12,3,2,Tenure_Gắn bó,7,7,7.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,542,Department_Sales,Distance_Xa,3,Life Sciences,2,Female,71,1,2,JobRole_Sales Executive,3,Married,Income_Trung bình,Upto 5k,24788,3,Yes,11,3,3,1,4,2,3,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,140,Department_Research & Development,Distance_Vừa,1,Medical,3,Female,95,3,1,JobRole_Research Scientist,4,Married,Income_Trung bình,Upto 5k,6984,8,Yes,23,4,3,1,7,0,3,Tenure_Gắn bó,2,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,979,Department_Research & Development,Distance_Gần,4,Medical,3,Male,90,1,2,JobRole_Manufacturing Director,3,Married,Income_Trung bình,Upto 5k,4381,0,No,12,3,4,1,6,2,3,Tenure_Gắn bó,4,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1327,Department_Research & Development,Distance_Gần,4,Medical,2,Male,73,3,3,JobRole_Research Director,3,Divorced,Income_Cao,10k-15k,13523,9,No,12,3,1,1,9,3,3,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,307,Department_Research & Development,Distance_Xa,2,Medical,3,Male,71,2,1,JobRole_Laboratory Technician,2,Single,Income_Thấp,Upto 5k,11652,0,No,11,3,2,0,6,2,4,Tenure_Gắn bó,4,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1463,Department_Research & Development,Distance_Xa,3,Medical,2,Male,64,2,2,JobRole_Healthcare Representative,4,Married,Income_Trung bình,5k-10k,14408,0,No,21,4,2,1,10,2,3,Tenure_Lão làng,0,7,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,444,Department_Sales,Distance_Gần,3,Marketing,4,Female,84,3,1,JobRole_Sales Representative,2,Divorced,Income_Thấp,Upto 5k,3909,1,No,11,3,3,1,2,5,2,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,218,Department_Sales,Distance_Gần,3,Technical Degree,2,Male,100,4,2,JobRole_Sales Executive,4,Married,Income_Cao,5k-10k,12241,4,No,11,3,2,1,10,3,2,Tenure_Lão làng,7,7,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,691,Department_Research & Development,Distance_Gần,4,Technical Degree,3,Male,86,3,1,JobRole_Research Scientist,4,Married,Income_Trung bình,Upto 5k,10077,0,Yes,12,3,3,1,6,4,3,Tenure_Gắn bó,2,0,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,106,Department_Human Resources,Distance_Gần,3,Human Resources,1,Male,62,2,2,JobRole_Human Resources,1,Married,Income_Trung bình,5k-10k,17822,3,No,12,3,4,0,9,1,3,Tenure_Mới,2,1,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,192,Department_Research & Development,Distance_Gần,4,Life Sciences,3,Male,32,3,1,JobRole_Research Scientist,4,Divorced,Income_Thấp,Upto 5k,7747,0,Yes,18,3,2,1,3,2,1,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,691,Department_Sales,Distance_Gần,3,Marketing,4,Male,73,3,2,JobRole_Sales Executive,4,Divorced,Income_Cao,5k-10k,7143,4,No,12,3,4,3,13,3,3,Tenure_Gắn bó,7,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,798,Department_Research & Development,Distance_Gần,2,Life Sciences,3,Female,48,2,3,JobRole_Manufacturing Director,3,Married,Income_Cao,5k-10k,14034,1,No,24,4,1,1,10,2,3,Tenure_Lão làng,9,8,9.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1232,Department_Research & Development,Distance_Gần,4,Medical,3,Female,39,3,3,JobRole_Manufacturing Director,4,Single,Income_Cao,5k-10k,25713,1,Yes,14,3,3,0,11,2,2,Tenure_Lão làng,9,4,10.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,408,Department_Research & Development,Distance_Gần,4,Life Sciences,3,Male,42,2,1,JobRole_Research Scientist,2,Single,Income_Thấp,Upto 5k,7551,0,Yes,16,3,4,0,3,5,3,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,480,Department_Research & Development,Distance_Gần,2,Medical,2,Female,31,3,2,JobRole_Manufacturing Director,1,Married,Income_Trung bình,Upto 5k,4156,1,No,12,3,2,1,13,5,1,Tenure_Lão làng,10,3,12.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,329,Department_Research & Development,Distance_Gần,2,Life Sciences,4,Male,98,2,1,JobRole_Laboratory Technician,1,Married,Income_Thấp,Upto 5k,16193,1,No,12,3,3,1,4,3,3,Tenure_Gắn bó,2,3,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1274,Department_Research & Development,Distance_Gần,1,Life Sciences,3,Male,33,3,3,JobRole_Manufacturing Director,2,Divorced,Income_Cao,10k-15k,14394,1,No,25,4,4,1,13,6,4,Tenure_Lão làng,8,0,8.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,534,Department_Research & Development,Distance_Xa,3,Life Sciences,1,Male,66,3,3,JobRole_Healthcare Representative,3,Married,Income_Cao,5k-10k,22908,3,No,12,3,1,0,12,2,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,828,Department_Sales,Distance_Gần,1,Life Sciences,2,Male,77,3,2,JobRole_Sales Executive,4,Single,Income_Cao,5k-10k,8346,4,Yes,13,3,3,0,10,2,4,Tenure_Gắn bó,5,0,5.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,688,Department_Sales,Distance_Gần,3,Life Sciences,3,Male,44,2,3,JobRole_Manager,4,Divorced,Income_Cao,10k-15k,25291,9,No,21,4,3,1,10,3,2,Tenure_Gắn bó,4,0,1.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1365,Department_Sales,Distance_Vừa,4,Medical,2,Male,46,3,2,JobRole_Sales Executive,1,Divorced,Income_Trung bình,Upto 5k,11512,2,No,17,3,3,0,9,2,1,Tenure_Mới,1,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,525,Department_Sales,Distance_Gần,4,Medical,1,Male,66,4,2,JobRole_Sales Executive,4,Divorced,Income_Trung bình,5k-10k,6219,4,No,22,4,4,2,13,4,4,Tenure_Gắn bó,7,5,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1222,Department_Research & Development,Distance_Vừa,4,Life Sciences,4,Male,48,3,1,JobRole_Research Scientist,4,Married,Income_Thấp,Upto 5k,14871,3,Yes,19,3,2,1,8,2,3,Tenure_Gắn bó,4,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,154,Department_Sales,Distance_Gần,4,Life Sciences,2,Male,41,2,1,JobRole_Sales Representative,3,Married,Income_Thấp,Upto 5k,11737,3,No,15,3,2,0,13,2,4,Tenure_Gắn bó,7,5,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,1188,Department_Sales,Distance_Xa,2,Marketing,4,Female,45,3,2,JobRole_Sales Executive,3,Married,Income_Cao,5k-10k,24406,1,No,13,3,4,1,9,2,2,Tenure_Lão làng,8,0,0.0
